Gmt time,Open,High,Low,Close,Volume,ema25,atr,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,bbu_minus_kcu,squeeze,squeezeCloseToEma,posibleBreak,squezzeArea,squeezeCloseToEmaArea,posibleBreakArea,trendLong,trendDaylyShortTerm,trendDaylyLongTerm
2022-09-06 18:50:00,253.637,253.657,252.996,253.517,2.1096000000000004,253.58757161114733,0.6656357362813502,252.0243917521317,253.18514999999996,254.34590824786824,0.9169244308904161,0.6429453551630894,-0.33540232517353274,1,1,0,254.157,254.45700000000002,,0,1,0
2022-09-06 18:55:00,253.547,253.877,253.147,253.406,2.232,253.573604564136,0.6587760380228941,252.0641661990739,253.21515,254.3661338009261,0.9090955268088018,0.5829073353797208,-0.3327662413497876,1,0,0,254.377,,,0,1,0
2022-09-06 19:00:00,253.386,253.576,252.896,253.116,2.3904,253.5384042130486,0.6533801285964179,252.10430863933485,253.2346,254.36489136066515,0.8926831962655611,0.4475356513694873,-0.31278010615588414,1,1,0,254.076,254.376,,0,1,0
2022-09-06 19:05:00,253.117,254.027,253.036,253.997,2.3088,253.5736808120449,0.6495601179323036,252.17651362117064,253.3071,254.43768637882934,0.8926606311701089,0.8051071607259105,-0.3639211387706496,2,0,0,252.536,,,0,1,0
2022-09-06 19:10:00,254.006,254.067,253.696,253.747,2.1612,253.58701305727223,0.6446320124812007,252.21627540005773,253.34815000000003,254.48002459994234,0.8935329505601735,0.6761900125775027,-0.29181077312432535,2,0,0,253.196,,,0,1,0
2022-09-06 19:15:00,253.747,254.267,253.676,253.696,2.3928000000000003,253.5953966682513,0.6406035341161747,252.26515291314652,253.38765000000004,254.51014708685355,0.8859919470057153,0.637350022379257,-0.2717992030638925,2,0,0,253.176,,,0,1,0
2022-09-06 19:20:00,253.687,253.887,253.196,253.627,2.2596,253.59782769377045,0.6374104235854899,252.36131117022376,253.43615,254.51098882977624,0.8482127192795821,0.5887807523848682,-0.29258162300621393,2,0,0,252.696,,,0,1,0
2022-09-06 19:25:00,253.647,253.857,253.377,253.556,2.0172,253.59461017886505,0.6344692021539436,252.61599685958666,253.5076,254.39920314041333,0.7034133417801579,0.5271421206398944,-0.37697965019935964,1,1,0,254.357,254.657,,0,1,0
2022-09-06 19:30:00,253.567,253.586,252.556,252.917,2.382,253.54248631895237,0.6326166394803825,252.90581316057722,253.55214999999998,254.19848683942274,0.5098255640291425,0.008654032031322796,-0.5968213997030318,1,1,0,254.086,254.38600000000002,,0,1,0
2022-09-06 19:35:00,252.926,253.166,252.766,252.826,2.1144,253.48737198672526,0.6294178309547296,252.88243523845964,253.54759999999996,254.21276476154029,0.5246863007500958,-0.04242199957267317,-0.47118078814492037,1,0,0,253.666,,,0,1,0
2022-09-06 19:40:00,252.826,253.607,252.756,253.526,2.1096,253.4903433723618,0.6270213183929815,252.9167747762978,253.56355000000002,254.21032522370223,0.5101484213343809,0.470971367931296,-0.5254350355367592,2,0,0,252.256,,,0,1,0
2022-09-06 19:45:00,253.547,253.736,253.097,253.526,2.3304,253.49308618987246,0.6248888425330571,252.9483667734347,253.57800000000003,254.20763322656535,0.4965992527469399,0.458706118255795,-0.5346260556032405,2,0,0,252.597,,,0,1,0
2022-09-06 19:50:00,253.527,253.527,252.737,252.936,2.5284,253.45023340603612,0.623956305702804,252.85966394912697,253.52995,254.20023605087306,0.5287628154961931,0.05694289085503956,-0.5204747282318749,1,1,0,254.027,254.327,,0,1,0
2022-09-06 19:55:00,252.926,253.387,252.496,253.336,2.3868,253.44144622095644,0.6244713313014066,252.85439271217933,253.49845,254.14250728782065,0.5081350894418944,0.3738854422797761,-0.6160405599409557,1,1,0,253.887,254.187,,0,1,0
2022-09-07 13:30:00,254.176,254.976,254.116,254.547,1.7508,253.5264888193444,0.6271376646189805,252.76101057643478,253.52745,254.2938894235652,0.6046204650148949,1.1651210576156346,-0.7568919625048238,2,0,0,253.616,,,0,1,0
2022-09-07 13:35:00,254.547,255.656,254.226,255.547,2.1252,253.68191275631793,0.6319016409529951,252.45054297121794,253.61700000000002,254.7834570287821,0.9198571300678396,1.3272915128365825,-0.5869642252812639,2,0,0,253.726,,,0,1,0
2022-09-07 13:40:00,255.537,255.777,254.916,255.226,2.0304,253.80068869813965,0.6370634285574884,252.34189527803287,253.70149999999998,255.0611047219671,1.0718144922021482,1.0606408889910024,-0.4595621269473611,2,0,0,254.416,,,0,1,0
2022-09-07 13:45:00,255.257,255.887,255.116,255.667,2.3772,253.94425110597507,0.6419303265166844,252.185516874118,253.79300000000003,255.40048312588206,1.266767110111017,1.0828988092710778,-0.2809773564691227,2,0,0,254.616,,,0,1,0
2022-09-07 13:50:00,255.606,255.747,255.297,255.516,2.6544,254.06515486705393,0.6466400652121759,252.12404836529413,253.89195,255.6598516347059,1.392640951952891,0.9593157130798659,-0.09156499218329373,2,0,0,254.797,,,0,1,0
2022-09-07 13:55:00,255.437,255.837,254.846,255.037,2.6004,254.13991218497287,0.6510848224329463,252.13287200657942,253.96345000000002,255.79402799342063,1.441607438724434,0.793227058300301,-0.07811085947912488,2,0,0,254.346,,,0,1,0
2022-09-07 14:00:00,255.017,255.037,254.246,254.836,2.5764,254.19345740151346,0.6555954303366439,252.17305322205257,254.02940000000004,255.8857467779475,1.4615212081337552,0.717254666418475,-0.03837885086653614,2,0,0,253.746,,,0,1,0
2022-09-07 14:05:00,254.836,255.067,254.086,254.197,2.4876,254.19372990908937,0.6614528997304163,252.2338317504052,254.06895000000003,255.90406824959487,1.444582857995707,0.5348887599009612,-0.042426366951161754,2,0,0,253.586,,,0,1,0
2022-09-07 14:10:00,254.196,254.407,253.536,253.636,2.3952000000000004,254.1508276083902,0.6669634069488853,252.30028529872678,254.09495,255.88961470127325,1.4125937577848233,0.3721348896887504,-0.0027375708398551524,1,1,0,254.907,255.20700000000002,,0,1,0
2022-09-07 14:15:00,253.637,253.716,253.326,253.606,2.37,254.1089177923602,0.6721255446776568,252.26841683461188,254.0754,255.88238316538812,1.4223991503216116,0.37011500466879393,0.1334930144286659,0,0,0,,,,0,1,0
2022-09-07 14:20:00,253.566,253.657,253.206,253.537,2.2536,254.0649241160248,0.6771808631195388,252.24799252849903,254.0649,255.88180747150096,1.4302703533632302,0.3547256785828824,0.2576687634900168,0,0,0,,,,0,1,0
2022-09-07 14:25:00,253.536,254.397,253.296,254.247,2.724,254.0789299532537,0.6833512779076458,252.28205463158014,254.09245,255.9028453684199,1.4249895015927279,0.5426840464508293,0.20014844212425942,0,0,0,,,,0,1,0
2022-09-07 14:30:00,254.226,255.246,254.226,254.426,2.3628,254.10562764915727,0.6897928535163831,252.32960501443006,254.13240000000002,255.93519498556998,1.4187840555316522,0.5814291148882763,0.15980252844533993,0,0,0,,,,0,1,0
2022-09-07 14:35:00,254.457,254.716,254.056,254.216,2.3352,254.11411782999136,0.6955576498739334,252.38195833849372,254.1654,255.9488416615063,1.4033709242141439,0.5141860541592559,0.1962484860125926,0,0,0,,,,0,1,0
2022-09-07 14:40:00,254.207,254.287,253.556,253.857,2.4936,254.09433953537666,0.7016035322436481,252.51559424800706,254.21240000000003,255.909205751993,1.3349512077246968,0.39527381092897657,0.19790716464154912,0,0,0,,,,0,1,0
2022-09-07 14:45:00,253.857,253.967,253.526,253.657,1.9392,254.0606980326554,0.7071461373204623,252.65722930119372,254.25395000000003,255.85067069880634,1.256004635370509,0.3130700001427004,0.25101959596455004,0,0,0,,,,0,1,0
2022-09-07 14:50:00,253.657,254.336,253.446,254.287,2.424,254.07810587629731,0.7128380801184984,252.73060254899764,254.29199999999997,255.8533974510023,1.2280350549780061,0.4983988701926094,0.2092369293835361,0,0,0,,,,0,1,0
2022-09-07 14:55:00,254.287,254.637,254.066,254.167,2.1936,254.08494388581292,0.7177448841164167,252.80101783028178,254.32405,255.84708216971822,1.1977099057035467,0.44844166685295483,0.23484169777742636,0,0,0,,,,0,1,0
2022-09-07 15:00:00,254.137,254.937,253.836,254.806,2.1996,254.14040974075039,0.723303583060315,253.02263903868499,254.41755000000003,255.81246096131508,1.0965524676383749,0.6392382778445469,0.06729101051152497,0,0,0,,,,0,1,0
2022-09-07 15:05:00,254.806,255.197,254.667,254.897,1.914,254.1986089914619,0.7273676129673549,253.17900068358023,254.49560000000002,255.81219931641982,1.0346735396759685,0.6524381772776118,0.04685507521656973,0,0,0,,,,0,1,0
2022-09-07 15:10:00,254.916,255.727,254.866,255.297,1.9716,254.28310060750331,0.7323080217312142,253.170848642872,254.53310000000002,255.89535135712805,1.0703923042842214,0.7803814420895392,0.010611329372721912,0,0,0,,,,0,1,0
2022-09-07 15:15:00,255.287,255.347,254.876,255.007,1.74,254.33878517615693,0.7366098298683404,253.20528088882537,254.50609999999998,255.80691911117458,1.0222302028710546,0.692532534192141,-0.083940913937397,2,0,0,254.376,,,0,1,0
2022-09-07 15:20:00,255.037,255.497,255.006,255.426,1.8492,254.42241708568332,0.7401281755064382,253.19045964153278,254.5161,255.8417403584672,1.0416946970876981,0.8431926292030203,-0.09837109282457845,2,0,0,254.506,,,0,1,0
2022-09-07 15:25:00,255.407,255.557,255.086,255.127,1.8648,254.4766157714,0.7433737821837223,253.23844738636302,254.4891,255.739752613637,0.982873226112228,0.7550268527984534,-0.21263393753173432,2,0,0,254.586,,,0,1,0
2022-09-07 15:30:00,255.096,255.516,255.016,255.127,2.0988,254.52664532744615,0.7451256550024485,253.27252957581663,254.46965,255.66677042418337,0.9408748148813562,0.7745546674840289,-0.3022459792550194,2,0,0,254.516,,,0,1,0
2022-09-07 15:35:00,255.116,255.377,255.096,255.167,1.8012,254.57590337918109,0.746469060734987,253.26544338401206,254.47615000000002,255.68685661598798,0.9515285546311191,0.7853085920556553,-0.25930108236104843,2,0,0,254.596,,,0,1,0
2022-09-07 15:40:00,255.187,255.237,254.746,254.917,2.0388,254.60214158078256,0.7468593660348641,253.26417523051663,254.48019999999997,255.6962247694833,0.9556930319005882,0.6796016047377141,-0.24544171949912652,2,0,0,254.246,,,0,1,0
2022-09-07 15:45:00,254.917,255.307,254.836,255.226,1.6932,254.65013068995316,0.7468217923831147,253.2813176801757,254.53164999999998,255.78198231982427,0.9824572463379553,0.7776661808188708,-0.18123974163603407,2,0,0,254.336,,,0,1,0
2022-09-07 15:50:00,255.226,255.427,255.106,255.276,1.6668,254.6982744830337,0.7456702358819657,253.39430242445096,254.61365,255.83299757554906,0.9578022038873808,0.7716001627762941,-0.12591762291503983,2,0,0,254.606,,,0,1,0
2022-09-07 15:55:00,255.276,255.447,255.147,255.216,1.5792,254.73809952280038,0.743193790538743,253.54072860692744,254.69415000000004,255.84757139307263,0.9057305737666853,0.7262182768302137,-0.09773283410916633,2,0,0,254.647,,,0,1,0
2022-09-07 16:00:00,255.206,255.507,255.187,255.357,1.7184,254.78570725181575,0.7377513769355474,253.72811087584344,254.78515000000002,255.8421891241566,0.8297493979979401,0.7704961372438651,-0.10803850996029496,2,0,0,254.687,,,0,1,0
2022-09-07 16:05:00,255.356,255.677,255.196,255.607,1.3968,254.84888361706072,0.730438183305893,253.76871369020682,254.85315,255.93758630979318,0.8510283744134033,0.8475768900359737,-0.07157202583636035,2,0,0,254.696,,,0,1,0
2022-09-07 16:10:00,255.606,255.637,255.196,255.217,1.4976000000000005,254.87720026190223,0.7226473606444676,253.81579181449953,254.89270000000002,255.9696081855005,0.8449894292778769,0.6505699391862629,-0.04810649911669884,2,0,0,254.696,,,0,1,0
2022-09-07 16:15:00,255.226,255.256,254.956,255.127,1.56,254.8964156263713,0.7142915967441797,253.90344240918998,254.93825,255.97305759081004,0.8118103821690411,0.5912005292946527,-0.016969980986459632,2,0,0,254.456,,,0,1,0
2022-09-07 16:20:00,255.127,255.236,254.616,254.797,1.7952,254.8887682704966,0.7069374350454342,254.07302154725463,254.98525,255.8974784527454,0.7155146838849552,0.39681860972793265,-0.09702268364193856,1,2,0,255.736,253.816,,0,1,0
2022-09-07 16:25:00,254.806,255.156,254.726,255.077,1.1964,254.90324763430456,0.6987728563136882,254.37740484092586,255.05625,255.73509515907415,0.5323101543868406,0.5152833085149291,-0.2539296786096088,2,0,0,254.226,,,0,1,0
2022-09-07 16:30:00,255.077,255.106,254.696,255.027,1.5215999999999998,254.91276704705038,0.6902843189189103,254.51258077402153,255.09325000000004,255.67391922597855,0.4552603614392077,0.4429537531557552,-0.30157943668768894,2,0,0,254.196,,,0,1,0
2022-09-07 16:35:00,255.027,255.647,254.907,255.647,1.44,254.96924650496962,0.6818282960926404,254.71446666329396,255.16725000000002,255.6200333367061,0.3548914186331218,1.0297787717742484,-0.46513211999192094,2,0,0,254.407,,,0,1,0
2022-09-07 16:40:00,255.626,256.417,255.546,256.156,2.1828,255.0605352353566,0.6739762748953256,254.63791438611722,255.23475,255.83158561388277,0.46767582696539123,1.271778676214318,-0.4262307517011834,2,0,0,255.046,,,0,1,0
2022-09-07 16:45:00,256.146,256.437,256.096,256.177,1.8168,255.1464171403292,0.6665684457022435,254.59548564714328,255.29874999999998,256.0020143528567,0.5509344271029188,1.1244095811429422,-0.3130575969573215,2,0,0,255.596,,,0,1,0
2022-09-07 16:50:00,256.177,256.287,255.816,255.897,1.878,255.20415428338083,0.6597373662238889,254.57870950109407,255.32874999999999,256.0787904989059,0.587509631332874,0.8788128779905292,-0.286179360449637,2,0,0,255.316,,,0,1,0
2022-09-07 16:55:00,255.837,256.157,255.656,256.086,1.6416000000000002,255.27198856927464,0.6519656495543795,254.5796438126761,255.38269999999997,256.1857561873238,0.6289041405888975,0.9378896589687968,-0.24807368542639097,2,0,0,255.156,,,0,1,0
2022-09-07 17:00:00,256.087,256.627,256.026,256.416,1.8996,255.3599894485612,0.6437514364496295,254.5111869490614,255.43220000000002,256.3532130509386,0.7211409140575165,1.0340858085547155,-0.1933949291687327,2,0,0,255.526,,,0,1,0
2022-09-07 17:05:00,256.416,256.596,256.186,256.286,1.9056,255.43122102944113,0.6355287147602707,254.50933518057718,255.49015,256.4709648194228,0.7677907108534855,0.9057085926109563,-0.12891859115052284,2,0,0,255.68599999999998,,,0,1,0
2022-09-07 17:10:00,256.296,256.347,256.016,256.187,1.5468,255.4893578733303,0.6269409493827948,254.5324541456504,255.54315000000003,256.5538458543497,0.7910177630272106,0.8185181759819715,-0.06976294569284391,2,0,0,255.51600000000002,,,0,1,0
2022-09-07 17:15:00,256.226,256.257,255.876,255.927,1.6284,255.52302265230492,0.6188237386825862,254.5727351498517,255.58114999999998,256.5895648501483,0.7891151989481999,0.6714820046279255,-0.040271683223522814,2,0,0,255.376,,,0,1,0
2022-09-07 17:20:00,255.907,256.016,255.706,255.727,1.362,255.53871321751225,0.6099053763623706,254.6591662806573,255.62165,256.5841337193427,0.7530533656618567,0.5547281984530413,-0.018766001327094273,2,0,0,255.206,,,0,1,0
2022-09-07 17:25:00,255.727,255.797,255.236,255.366,1.4448,255.52542758539596,0.6016002304023493,254.67578982662732,255.62864999999996,256.5815101733726,0.745503427235271,0.3621780995052543,-0.010446716757201102,1,1,0,256.297,256.597,,0,1,0
2022-09-07 17:30:00,255.406,256.207,255.366,256.187,1.5996000000000004,255.57631777113477,0.5932692615289259,254.70614946412917,255.6742,256.64225053587086,0.7572532041722195,0.7648622055349058,-0.07132950757988965,2,0,0,254.866,,,0,1,0
2022-09-07 17:35:00,256.187,256.627,256.096,256.506,1.5132,255.64783178873978,0.5855357428173521,254.73030045616827,255.73869999999997,256.74709954383167,0.7886170875442008,0.8804543569528164,-0.047853828814254484,2,0,0,255.596,,,0,1,0
2022-09-07 17:40:00,256.496,256.947,256.396,256.877,1.2144,255.74238318960596,0.5776165230597753,254.708457693812,255.8147,256.92094230618795,0.864877824603496,0.9801389325186064,0.013222588079770503,0,0,0,,,,0,1,0
2022-09-07 17:45:00,256.877,257.017,256.686,256.907,1.5072,255.83196909809783,0.5699296285270175,254.68100569368158,255.8797,257.07839430631844,0.9369202061112545,0.9285079167328042,0.1076955137443747,0,0,0,,,,0,1,0
2022-09-07 17:50:00,256.917,257.027,256.796,256.967,1.3524,255.9192791674749,0.5621727502734692,254.72026253564968,255.9672,257.2141374643503,0.9742947255353891,0.9009022218772285,0.19979093773565637,0,0,0,,,,0,1,0
2022-09-07 17:55:00,257.017,257.017,256.676,256.957,1.2708,255.99910384689994,0.5546604109458388,254.80326476073012,256.0587,257.31413523926983,0.9805839358474112,0.8577643720286433,0.2402979056661252,0,0,0,,,,0,1,0
2022-09-07 18:00:00,256.927,257.867,256.836,257.856,1.8516,256.14194201252303,0.5489489530019198,254.86620475399377,256.21165,257.55709524600627,1.0502607871314593,1.1110802371486235,0.21238527750767844,0,0,0,,,,0,1,0
2022-09-07 18:05:00,257.817,257.837,257.256,257.347,1.7244,256.2346387807905,0.5444049801538572,254.9988726119695,256.32515,257.6514273880305,1.0348398415298061,0.8852323839726273,0.1922136070079432,0,0,0,,,,0,1,0
2022-09-07 18:10:00,257.336,257.487,257.126,257.386,1.488,256.323205028422,0.5398760529869985,255.18159107811272,256.4431,257.7046089218873,0.9838509376054946,0.8737191167024685,0.18360597715263793,0,0,0,,,,0,1,0
2022-09-07 18:15:00,257.386,257.606,257.136,257.156,1.5732,256.3872661800819,0.5356682396670556,255.27616351021456,256.51855,257.7609364897854,0.9686523565531081,0.75654255146887,0.18517192073971955,0,0,0,,,,0,1,0
2022-09-07 18:20:00,257.157,257.417,257.116,257.406,1.4544,256.4656303200756,0.5317133653963685,255.29298005236458,256.58105,257.8691199476354,1.004025782601955,0.8202271745856774,0.25219009945118387,0,0,0,,,,0,1,0
2022-09-07 18:25:00,257.417,258.127,257.376,258.076,1.4555999999999998,256.589504910839,0.5291147916716316,255.24862969065433,256.67600000000004,258.1033703093458,1.1121961611882158,0.9904123305751275,0.2996718752743277,0,0,0,,,,0,1,0
2022-09-07 18:30:00,258.077,258.186,257.686,258.177,2.0028,256.7116199176976,0.5271304017864371,255.26860787434606,256.79,258.311392125654,1.184930975235765,0.9558325156980182,0.376903066256034,0,0,0,,,,0,1,0
2022-09-07 18:35:00,258.177,258.247,257.986,258.136,1.7508,256.82118761633626,0.5247639445125512,255.30007135167634,256.89250000000004,258.4849286483238,1.2397626620658198,0.8904413555071835,0.4815337850589003,0,0,0,,,,0,1,0
2022-09-07 18:40:00,258.137,258.497,258.076,258.257,1.7628,256.93163472277195,0.5225189008542388,255.30261724569553,256.98455,258.66648275430447,1.308975776407157,0.8782701765999567,0.5587445446839183,0,0,0,,,,0,1,0
2022-09-07 18:45:00,258.247,258.437,258.156,258.307,1.554,257.0374320517895,0.5203889793634269,255.34197338859423,257.0856,258.8292266114058,1.3564560686446638,0.8502470058699326,0.6489872788919229,0,0,0,,,,0,1,0
2022-09-07 18:50:00,258.306,258.467,258.026,258.426,1.7508,257.1442449708826,0.5179850046452945,255.41206950724668,257.19755,258.98303049275324,1.388411742454996,0.8440110393213276,0.695385382383563,0,0,0,,,,0,1,0
2022-09-07 18:55:00,258.427,258.546,258.167,258.266,1.3164,257.2305338192763,0.5156313138361516,255.57131641815826,257.3145,259.0576835818418,1.3549050534204348,0.7729201932348077,0.6999094343644288,0,0,0,,,,0,1,0
2022-09-07 19:00:00,258.277,258.397,258.146,258.386,1.6872,257.31941583317814,0.5130671723710242,255.80623782907182,257.44745,259.08866217092816,1.2749880963498925,0.7859319521952021,0.6803903232105881,0,0,0,,,,0,1,0
2022-09-07 19:05:00,258.396,258.667,258.216,258.657,1.5804,257.42230692293367,0.5099980886286396,256.19376659184644,257.612,259.0302334081536,1.1010616028396059,0.8684160851070554,0.5123684030758113,0,0,0,,,,0,1,0
2022-09-07 19:10:00,258.657,258.687,258.366,258.546,1.2516,257.5087448519388,0.5058387013426116,256.4169064401731,257.72995000000003,259.042993559827,1.0189297439641387,0.8107474972526846,0.4613061742804234,0,0,0,,,,0,1,0
2022-09-07 19:15:00,258.516,258.807,258.316,258.437,1.68,257.58014909409735,0.5023335560064849,256.6070046125536,257.8265,259.0459953874464,0.9459814157554683,0.7503084498246377,0.3845639433804422,0,0,0,,,,0,1,0
2022-09-07 19:20:00,258.406,258.577,258.166,258.497,1.6164,257.6506760868591,0.4989359210517845,256.73680405313627,257.90749999999997,259.0781959468637,0.9078417237681746,0.7517733155134413,0.3541389260421397,0,0,0,,,,0,1,0
2022-09-07 19:25:00,258.506,258.697,258.456,258.607,1.404,257.724239464793,0.4951619266891606,256.8792664216332,257.99249999999995,259.1057335783667,0.8629968532936114,0.7759977833679877,0.3469200833376931,0,0,0,,,,0,1,0
2022-09-07 19:30:00,258.577,258.697,258.287,258.597,1.7232,257.7913748905782,0.4912027414474856,257.03694937442606,258.074,259.11105062557397,0.8036846994071113,0.7521574102086453,0.2895527015000994,0,0,0,,,,0,1,0
2022-09-07 19:35:00,258.596,258.717,258.536,258.716,1.5648,257.8624998989953,0.48698111705672287,257.225238630365,258.16195,259.09866136963495,0.725677327456632,0.7957421132914888,0.2527346764252343,0,0,0,,,,0,1,0
2022-09-07 19:40:00,258.676,258.796,258.376,258.457,1.4676,257.90823067599564,0.48327294202776,257.2579197036639,258.192,259.1260802963361,0.7235547935924472,0.6418507600681862,0.23719424057492233,0,0,0,,,,0,1,0
2022-09-07 19:45:00,258.446,258.806,258.396,258.667,1.7315999999999998,257.9665975470729,0.4798986842631215,257.38771154207154,258.258,259.1282884579284,0.673968247201201,0.7349795612442919,0.18243916938257598,0,0,0,,,,0,1,0
2022-09-07 19:50:00,258.677,258.706,258.316,258.486,2.1216,258.00655158191347,0.4769559211011812,257.5360688576177,258.313,259.0899311423823,0.6015424251836304,0.6113354778581367,0.11359130988842026,0,0,0,,,,0,1,0
2022-09-07 19:55:00,258.486,258.487,257.877,257.907,2.0544,257.99889376792015,0.474340021974527,257.7478731462852,258.35055,258.9532268537148,0.46655743811251593,0.13201672897668992,-0.03746156616057306,1,2,0,258.987,257.077,,0,1,0
2022-09-08 13:30:00,256.186,256.826,255.496,255.806,3.1776,257.8302096319263,0.47564906802333834,257.064676295998,258.27055,259.476423704002,0.933806586931408,-0.5218939146864173,0.32980084792427533,0,0,0,,,,0,1,0
2022-09-08 13:35:00,255.737,256.367,255.496,256.016,2.7252,257.6906550448551,0.4776741345925248,256.6116822067723,258.16755,259.7234177932277,1.205316309681615,-0.1914308559394037,0.7090447329669018,0,0,0,,,,0,1,0
2022-09-08 13:40:00,256.076,257.647,255.576,257.547,2.994,257.6796046567893,0.48317360116890834,256.5568875036104,258.13605,259.7152124963896,1.2235117848821082,0.31349291116439193,0.44611306091553615,0,0,0,,,,0,1,0
2022-09-08 13:45:00,257.516,258.447,257.326,257.796,3.2448,257.6885581447286,0.49016120108546346,256.5329462864921,258.11904999999996,259.7051537135078,1.2289706734220813,0.3981623971847633,0.3628256528407974,0,0,0,,,,0,1,0
2022-09-08 13:50:00,257.847,257.877,257.336,257.647,2.6832,257.68536136436484,0.49738778196075095,256.4908127906933,258.08855000000005,259.6862872093068,1.2381310285223646,0.3618202050286932,0.4023713448937656,0,0,0,,,,0,1,0
2022-09-08 13:55:00,257.647,258.107,257.486,257.846,2.6208,257.69771818249063,0.5047648451546678,256.4677324950096,258.06550000000004,259.6632675049905,1.2382650954819059,0.43131040676617277,0.3980102943310726,0,0,0,,,,0,1,0
2022-09-08 14:00:00,257.836,258.037,256.416,256.677,2.6508000000000003,257.61920139922216,0.5130197371674917,256.2804442183171,257.97805,259.6756557816829,1.3160854434576197,0.11679854827361973,0.3481373529911025,0,0,0,,,,0,1,0
2022-09-08 14:05:00,256.676,257.457,256.616,257.126,2.5620000000000003,257.58126283005123,0.5212588035602684,256.1897255965438,257.92105000000004,259.6523744034563,1.3425227630364063,0.27039253925697115,0.3743339203541609,0,0,0,,,,0,1,0
2022-09-08 14:10:00,257.127,257.437,256.496,256.866,2.6424,257.52624261235496,0.5302903175918601,256.06916413936506,257.84505,259.620935860635,1.3774829965787263,0.22434883859878932,0.39337542354252264,0,0,0,,,,0,1,0
2022-09-08 14:15:00,256.866,257.947,256.356,257.867,2.9796000000000005,257.5524547190969,0.541345771097522,256.06895177645976,257.80555,259.5421482235402,1.3472155456236121,0.5176926358575803,0.14111735188515695,0,0,0,,,,0,1,0
2022-09-08 14:20:00,257.866,258.326,257.326,257.507,2.2596,257.5489582022433,0.5532758350672828,256.04680435903913,257.7536,259.4603956409609,1.3243622133393107,0.4277593655379937,0.049272471368226434,0,0,0,,,,0,1,0
2022-09-08 14:25:00,257.506,257.977,257.356,257.917,2.076,257.57726910976305,0.5640442278008614,256.0476059047714,257.7276,259.4075940952286,1.3036974660289453,0.5563692457425586,0.02048265607339772,0,0,0,,,,0,1,0
2022-09-08 14:30:00,257.907,258.277,257.626,258.137,2.4708,257.620325332089,0.5744029734344185,256.0554505025232,257.7096,259.3637494974769,1.2837313763063938,0.629190257788643,-0.02830370937783755,2,0,0,257.126,,,0,1,0
2022-09-08 14:35:00,258.167,258.917,257.917,258.687,2.4024,257.70237722962065,0.5857813324753101,256.0504273210508,257.7136,259.3767726789492,1.2907139389998783,0.7926334746597172,-0.13860879391938852,2,0,0,257.417,,,0,1,0
2022-09-08 14:40:00,258.686,258.906,258.296,258.826,2.1024,257.7888097504191,0.5967969515847451,256.03477588317656,257.72504999999995,259.41532411682334,1.3116878757601476,0.825672028294776,-0.15059245386731845,2,0,0,257.796,,,0,1,0
2022-09-08 14:45:00,258.827,259.077,258.576,258.687,2.1684,257.85790130807914,0.6075495502817166,256.03668229009145,257.7236,259.4105177099085,1.3090905993153346,0.7855503840943953,-0.16712109214495285,2,0,0,258.076,,,0,1,0
2022-09-08 14:50:00,258.676,258.857,258.446,258.706,1.968,257.9231396689961,0.6174626776431861,256.0241743649134,257.73605,259.44792563508656,1.328394405894391,0.7833003695245013,-0.12498566200935102,2,0,0,257.946,,,0,1,0
2022-09-08 14:55:00,258.707,259.686,258.566,259.667,2.0688,258.05728277138104,0.6284320101931969,255.9171203089728,257.78605000000005,259.6549796910273,1.4499851260587864,1.0032158269597846,-0.14022576824999078,2,0,0,258.066,,,0,1,0
2022-09-08 15:00:00,259.667,260.026,259.576,259.736,1.9044,258.1864148658902,0.6390916285135387,255.8139128849342,257.84855,259.88318711506577,1.5781644807122457,0.963829639699407,0.007905985243496616,0,0,0,,,,0,1,0
2022-09-08 15:05:00,259.736,260.357,259.696,260.357,1.3776,258.3533829531294,0.6494898455252792,255.66074608276242,257.97105,260.2813539172376,1.791134251101114,1.016371457061996,0.2342900378745867,0,0,0,,,,0,1,0
2022-09-08 15:10:00,260.336,260.407,259.976,260.286,1.7616,258.50204580288874,0.6594072375124144,255.89916006579068,258.19505,260.4909399342093,1.7784151432874482,0.9553680838189094,0.33902499573804334,0,0,0,,,,0,1,0
2022-09-08 15:15:00,260.287,260.307,260.026,260.186,1.836,258.63158074112806,0.6681162443575694,256.18086104515186,258.40355,260.62623895484813,1.7203238537923633,0.9009670350212736,0.41755401051699437,0,0,0,,,,0,1,0
2022-09-08 15:20:00,260.186,260.307,260.006,260.096,1.9704,258.74422837642595,0.6759412745233052,256.22849831704644,258.531,260.83350168295357,1.7812190282430822,0.839847742910762,0.5782153047491647,0,0,0,,,,0,1,0
2022-09-08 15:25:00,260.086,260.327,259.856,259.907,1.8936,258.8336723474701,0.6837549930106012,256.2854691868411,258.63655000000006,260.987630813159,1.8180576667597397,0.7701842473659873,0.6758002804978673,0,0,0,,,,0,1,0
2022-09-08 15:30:00,259.916,260.047,259.796,259.937,1.8084,258.918543705357,0.6906320173202245,256.38091663033407,258.75105,261.12118336966597,1.8319797115149485,0.7501863429244786,0.7972414591630468,0,0,0,,,,0,1,0
